Customer_ID,Branch,Region,Loan_Type,Employment_Type,Age,Annual_Income,Loan_Amount,Tenure_Years,Credit_Score,DPD,Interest_Rate,EMI,Collateral_Value,LTV_Percent,Risk_Score,Risk_Category,Risk_Weight_Percent,NPA_Flag,Default_Flag,Loan_Status
CUST10770,Kolkata,East,Personal Loan,Salaried,25,1265610,3589172,15,737,15,14.41,48791,2195732,163.46,21,Low,75,No,No,Overdue
CUST10771,Hyderabad,South,Auto Loan,Salaried,38,351389,4203514,30,701,90,11.28,40923,1797355,200.0,51,Medium,75,Yes,No,Overdue
CUST10772,Hyderabad,South,Business Loan,Salaried,46,1239165,2708492,7,674,30,12.66,48774,3225327,83.98,26,Low,75,No,No,Active
CUST10773,Kolkata,East,Education Loan,Salaried,40,1285797,4695289,10,532,10,16.14,79062,4883313,96.15,49,Medium,150,No,No,Active
CUST10774,Bengaluru,South,Home Loan,Self Employed,61,1005963,2193184,7,750,0,10.98,37530,755724,200.0,9,Low,50,No,No,Active
CUST10775,Delhi,North,Personal Loan,Business Owner,47,756515,554910,15,773,0,11.16,6363,5159253,10.76,3,Low,50,No,No,Active
CUST10776,Hyderabad,South,Home Loan,Self Employed,32,273078,3491558,2,619,0,7.65,157357,5883938,59.34,40,Medium,100,No,No,Active
CUST10777,Kolkata,East,Home Loan,Self Employed,27,2230053,673090,7,742,0,17.48,13942,3482837,19.33,2,Low,75,No,No,Active
CUST10778,Ahmedabad,West,Business Loan,Salaried,23,1007679,2079341,30,659,0,7.59,14667,2096539,99.18,22,Low,75,No,No,Active
CUST10779,Ahmedabad,West,Home Loan,Self Employed,30,939401,3067465,3,674,15,14.28,105256,1436052,200.0,28,Low,75,No,No,Active
CUST10780,Mumbai,West,Personal Loan,Salaried,54,2165681,2576915,25,792,60,11.46,26118,2801133,92.0,17,Low,50,No,No,Active
CUST10781,Kolkata,East,Auto Loan,Salaried,45,2240046,2452114,10,631,0,11.37,34293,3537553,69.32,22,Low,100,No,No,Active
CUST10782,Mumbai,West,Auto Loan,Salaried,55,1999231,3529799,30,631,120,14.65,43646,3047582,115.82,50,Medium,100,Yes,No,Active
CUST10783,Ahmedabad,West,Personal Loan,Salaried,36,1106921,1819617,3,826,90,7.31,56443,3931067,46.29,30,Low,50,Yes,No,Overdue
CUST10784,Bengaluru,South,Home Loan,Salaried,22,1729317,2488761,15,690,120,13.62,32511,5881468,42.32,45,Medium,75,Yes,No,Overdue
CUST10785,Delhi,North,Personal Loan,Salaried,44,248207,2898039,5,787,10,15.76,70106,4494445,64.48,22,Low,50,No,No,Active
CUST10786,Kolkata,East,Personal Loan,Salaried,30,1068698,687509,3,588,30,16.44,24320,4385316,15.68,33,Medium,100,No,No,Active
CUST10787,Pune,West,Home Loan,Business Owner,58,2388578,2446629,20,594,60,8.55,21310,696084,200.0,40,Medium,100,No,No,Active
CUST10788,Ahmedabad,West,Personal Loan,Salaried,42,1739657,930432,5,636,0,17.27,23259,5078541,18.32,19,Low,100,No,No,Closed
CUST10789,Ahmedabad,West,Home Loan,Salaried,46,2411946,516995,1,666,0,14.37,46510,4357080,11.87,13,Low,75,No,No,Active
CUST10790,Pune,West,Home Loan,Salaried,63,1923967,4872778,10,602,0,17.08,84935,2481498,196.36,32,Medium,100,No,No,Active
CUST10791,Chennai,South,Personal Loan,Self Employed,59,725726,4934299,30,726,10,12.32,51973,5664487,87.11,31,Medium,75,No,No,Overdue
CUST10792,Ahmedabad,West,Home Loan,Salaried,47,2321008,3989625,1,730,0,13.0,356342,6223675,64.1,10,Low,75,No,No,Active
CUST10793,Hyderabad,South,Personal Loan,Salaried,49,622244,1679618,7,637,0,17.53,34841,3104379,54.1,28,Low,100,No,No,Active
CUST10794,Bengaluru,South,Auto Loan,Salaried,58,1016309,3424775,15,643,90,17.3,53437,766230,200.0,48,Medium,100,Yes,No,Active
CUST10795,Kolkata,East,Education Loan,Salaried,40,670999,2240002,10,652,30,11.88,31982,2099678,106.68,34,Medium,75,No,No,Active
CUST10796,Pune,West,Home Loan,Salaried,47,797762,3043349,2,618,15,9.79,140140,6102651,49.87,38,Medium,100,No,No,Active
CUST10797,Hyderabad,South,Home Loan,Salaried,61,2186549,1292522,5,497,90,11.22,28245,6258588,20.65,64,High,150,Yes,No,Overdue
CUST10798,Pune,West,Home Loan,Salaried,40,1968053,2618101,2,694,30,11.15,122206,5511598,47.5,20,Low,75,No,No,Active
CUST10799,Kolkata,East,Auto Loan,Salaried,64,587407,1016325,1,670,10,9.94,89323,2368029,42.92,21,Low,75,No,No,Closed
CUST10800,Mumbai,West,Auto Loan,Salaried,39,1051158,4047936,3,677,90,9.72,130084,4506738,89.82,45,Medium,75,Yes,No,Active
CUST10801,Kolkata,East,Home Loan,Business Owner,40,1483306,1347776,3,629,15,16.83,47938,6626393,20.34,25,Low,100,No,No,Active
CUST10802,Chennai,South,Business Loan,Self Employed,55,1475308,4969831,15,757,15,7.34,45620,36051,200.0,17,Low,50,No,No,Active
CUST10803,Kolkata,East,Home Loan,Salaried,22,600602,2091215,1,850,5,14.63,188385,6307365,33.16,15,Low,50,No,No,Active
CUST10804,Kolkata,East,Personal Loan,Salaried,50,1807650,1857317,25,642,0,8.57,15043,4677202,39.71,20,Low,100,No,No,Active
CUST10805,Chennai,South,Auto Loan,Business Owner,54,236635,3752590,10,798,10,10.63,50909,5320218,70.53,22,Low,50,No,No,Active
CUST10806,Bengaluru,South,Business Loan,Salaried,42,1581430,3822088,5,726,90,7.24,76115,6102744,62.63,37,Medium,75,Yes,No,Overdue
CUST10807,Ahmedabad,West,Auto Loan,Salaried,23,1553713,1533702,3,702,60,9.74,49301,3666279,41.83,24,Low,75,No,No,Active
CUST10808,Kolkata,East,Education Loan,Self Employed,26,1341328,4978476,3,676,60,15.72,174341,3436005,144.89,38,Medium,75,No,No,Active
CUST10809,Chennai,South,Personal Loan,Salaried,35,408584,3936613,2,694,10,17.12,194862,3852659,102.18,30,Low,75,No,No,Active
CUST10810,Hyderabad,South,Education Loan,Salaried,47,2410038,4060442,2,780,90,9.16,185798,2700502,150.36,25,Low,50,Yes,No,Active
CUST10811,Mumbai,West,Home Loan,Salaried,30,1307113,4354083,30,620,0,12.06,44988,3327708,130.84,33,Medium,100,No,No,Active
CUST10812,Mumbai,West,Business Loan,Business Owner,29,1900444,3354860,7,681,0,12.14,59474,4598798,72.95,17,Low,75,No,No,Active
CUST10813,Kolkata,East,Personal Loan,Salaried,53,265166,4696386,25,787,0,16.98,67450,4567994,102.81,20,Low,50,No,No,Active
CUST10814,Bengaluru,South,Education Loan,Self Employed,52,1044285,384248,2,769,90,15.65,18750,3078921,12.48,20,Low,50,Yes,No,Active
CUST10815,Bengaluru,South,Personal Loan,Business Owner,26,477883,711440,2,621,15,12.66,33710,2022862,35.17,28,Low,100,No,No,Closed
CUST10816,Hyderabad,South,Auto Loan,Salaried,61,343052,1243502,10,687,0,14.55,19721,3987575,31.18,24,Low,75,No,No,Active
CUST10817,Kolkata,East,Personal Loan,Salaried,56,936079,3379782,30,751,60,16.67,47280,746447,200.0,27,Low,50,No,No,Active
CUST10818,Mumbai,West,Auto Loan,Salaried,22,2100024,804981,2,746,90,6.61,35899,5006034,16.08,21,Low,75,Yes,No,Closed
CUST10819,Bengaluru,South,Home Loan,Salaried,49,1623401,431325,5,768,90,11.33,9449,6523402,6.61,30,Low,50,Yes,Yes,Default
CUST10820,Kolkata,East,Home Loan,Salaried,24,2343405,863526,10,727,0,17.39,15222,677551,127.45,5,Low,75,No,No,Closed
CUST10821,Pune,West,Home Loan,Business Owner,21,795416,1013544,7,739,0,15.38,19775,3595908,28.19,7,Low,75,No,No,Active
CUST10822,Bengaluru,South,Home Loan,Self Employed,39,2438233,2476062,1,724,30,13.01,221167,1212740,200.0,14,Low,75,No,No,Closed
CUST10823,Chennai,South,Business Loan,Self Employed,46,1366430,4928274,10,811,5,12.86,73178,6380863,77.24,15,Low,50,No,No,Active
CUST10824,Pune,West,Home Loan,Salaried,45,2092162,655751,1,670,0,10.67,57855,497165,131.9,13,Low,75,No,No,Active
CUST10825,Ahmedabad,West,Business Loan,Business Owner,30,1959810,1788614,3,703,60,12.75,60050,3732529,47.92,28,Low,75,No,No,Overdue
CUST10826,Bengaluru,South,Personal Loan,Business Owner,35,1340714,3482338,30,629,0,14.36,42255,5031833,69.21,29,Low,100,No,No,Active
CUST10827,Mumbai,West,Home Loan,Business Owner,42,492916,523656,7,615,0,11.52,9110,1718340,30.47,34,Medium,100,Yes,Yes,Default
CUST10828,Delhi,North,Education Loan,Salaried,41,220149,1008379,30,723,10,15.07,12807,2560390,39.38,24,Low,75,No,No,Closed
CUST10829,Pune,West,Auto Loan,Self Employed,42,528844,4861889,7,649,0,16.83,98880,6850942,70.97,35,Medium,100,No,No,Closed
CUST10830,Ahmedabad,West,Personal Loan,Salaried,56,308447,2951884,30,696,30,8.36,22405,1273871,200.0,34,Medium,75,No,No,Closed
CUST10831,Hyderabad,South,Personal Loan,Salaried,54,1234271,4077187,10,813,30,11.92,58307,1035702,200.0,19,Low,50,No,No,Active
CUST10832,Hyderabad,South,Auto Loan,Salaried,50,1792033,56464,30,809,0,11.4,555,1885005,3.0,0,Low,50,No,No,Active
CUST10833,Mumbai,West,Home Loan,Self Employed,45,860913,1639426,20,850,30,14.75,21286,3093348,53.0,19,Low,50,No,No,Overdue
CUST10834,Bengaluru,South,Business Loan,Self Employed,65,1594474,3775530,7,815,15,9.5,61707,978536,200.0,13,Low,50,No,No,Closed
CUST10835,Kolkata,East,Business Loan,Salaried,48,533039,1211140,1,850,120,14.18,108847,5244899,23.09,39,Medium,50,Yes,No,Overdue
CUST10836,Bengaluru,South,Auto Loan,Salaried,21,1541425,1468767,7,731,90,17.03,30041,605743,200.0,30,Low,75,Yes,No,Overdue
CUST10837,Mumbai,West,Home Loan,Salaried,65,2470146,3663163,3,637,90,11.52,120831,740599,200.0,52,Medium,100,Yes,Yes,Default
CUST10838,Hyderabad,South,Auto Loan,Salaried,24,1606420,2704074,5,630,0,17.43,67830,2246928,120.35,25,Low,100,No,No,Closed
CUST10839,Bengaluru,South,Home Loan,Salaried,27,1230457,1885068,20,798,30,18.42,29703,1197678,157.39,12,Low,50,No,No,Active
CUST10840,Hyderabad,South,Home Loan,Salaried,29,2185647,1894277,15,704,10,7.77,17852,2486179,76.19,12,Low,75,No,No,Active
CUST10841,Pune,West,Home Loan,Self Employed,56,1749720,315039,7,709,15,9.3,5117,2957135,10.65,10,Low,75,No,No,Closed
CUST10842,Ahmedabad,West,Personal Loan,Salaried,39,1307787,1441579,2,662,0,17.9,71900,3420,200.0,18,Low,75,No,No,Active
CUST10843,Kolkata,East,Business Loan,Salaried,21,1167626,2126259,10,670,30,18.0,38312,6470181,32.86,26,Low,75,No,No,Active
CUST10844,Pune,West,Auto Loan,Salaried,30,1120335,2251279,10,727,15,7.67,26923,4735332,47.54,15,Low,75,No,No,Active
CUST10845,Hyderabad,South,Auto Loan,Business Owner,56,2115657,4340730,30,626,5,6.68,27952,3473135,124.98,33,Medium,100,No,No,Overdue
CUST10846,Hyderabad,South,Personal Loan,Self Employed,29,2162539,3096672,30,718,0,8.43,23657,5872957,52.73,16,Low,75,No,No,Overdue
CUST10847,Delhi,North,Personal Loan,Self Employed,65,1139820,1110538,10,806,90,18.45,20333,1013368,109.59,23,Low,50,Yes,No,Closed
CUST10848,Delhi,North,Personal Loan,Salaried,62,899846,1446102,25,551,5,8.66,11801,5176367,27.94,37,Medium,100,No,No,Active
CUST10849,Pune,West,Business Loan,Self Employed,52,1889813,54011,20,592,0,12.53,615,2640905,2.05,24,Low,100,No,No,Closed
CUST10850,Chennai,South,Home Loan,Salaried,52,1268129,2014724,20,747,60,16.68,29063,4638952,43.43,19,Low,75,No,No,Active
CUST10851,Pune,West,Business Loan,Self Employed,26,1735929,4264086,1,795,0,6.74,368447,4729244,90.16,10,Low,50,No,No,Active
CUST10852,Delhi,North,Personal Loan,Business Owner,58,1089210,482941,7,666,10,13.75,8984,6749645,7.16,16,Low,75,No,No,Active
CUST10853,Hyderabad,South,Personal Loan,Self Employed,37,2132026,3239187,15,560,15,9.82,34453,2406967,134.58,38,Medium,100,No,No,Active
CUST10854,Mumbai,West,Auto Loan,Business Owner,30,212766,2758685,10,800,60,16.85,47683,6380798,43.23,32,Medium,50,No,No,Active
CUST10855,Pune,West,Personal Loan,Self Employed,47,2226023,653151,7,643,0,9.9,10809,3427043,19.06,17,Low,100,No,No,Closed
CUST10856,Hyderabad,South,Business Loan,Salaried,55,735710,1873327,20,675,0,14.74,24309,1265777,148.0,21,Low,75,No,No,Active
CUST10857,Mumbai,West,Business Loan,Business Owner,41,2274966,3976449,3,722,5,14.59,137048,1308396,200.0,22,Low,75,Yes,Yes,Default
CUST10858,Mumbai,West,Personal Loan,Salaried,45,454349,1890277,10,653,10,9.16,24109,1235340,153.02,33,Medium,75,No,No,Active
CUST10859,Delhi,North,Home Loan,Salaried,48,659806,4550328,7,639,90,6.92,68499,58541,200.0,55,Medium,100,Yes,No,Active
CUST10860,Pune,West,Auto Loan,Salaried,35,1995419,4358307,20,640,30,11.41,46208,2106622,200.0,31,Medium,100,No,No,Active
CUST10861,Bengaluru,South,Business Loan,Salaried,24,1640235,4494910,5,830,30,9.97,95437,5226961,85.99,17,Low,50,No,No,Active
CUST10862,Kolkata,East,Home Loan,Salaried,49,1638316,781636,20,781,60,16.21,10998,5959584,13.12,14,Low,50,No,No,Active
CUST10863,Delhi,North,Auto Loan,Salaried,29,1607197,4804489,30,740,10,16.1,64996,2665748,180.23,16,Low,75,No,No,Active
CUST10864,Delhi,North,Auto Loan,Salaried,47,1256778,736290,2,547,10,11.98,34653,6211023,11.85,35,Medium,150,No,No,Active
CUST10865,Bengaluru,South,Auto Loan,Self Employed,46,619358,1811169,25,740,0,13.78,21498,6181710,29.3,13,Low,75,No,No,Active
CUST10866,Kolkata,East,Home Loan,Salaried,39,917744,1830832,25,737,90,13.75,21689,2232821,82.0,29,Low,75,Yes,No,Closed
CUST10867,Hyderabad,South,Auto Loan,Salaried,48,2298007,3266662,30,611,15,16.43,45063,4356164,74.99,30,Low,100,No,No,Active
CUST10868,Chennai,South,Business Loan,Self Employed,37,491385,2414825,30,718,90,11.6,24098,3079676,78.41,43,Medium,75,Yes,No,Active
CUST10869,Pune,West,Home Loan,Salaried,63,2243534,3972380,10,774,0,9.81,52078,1098053,200.0,7,Low,50,No,No,Closed
CUST10870,Chennai,South,Home Loan,Self Employed,61,1113476,2503894,5,740,10,9.68,52807,2729701,91.73,13,Low,75,No,No,Active
CUST10871,Hyderabad,South,Business Loan,Self Employed,62,2400957,2230139,5,652,0,12.93,50663,626754,200.0,23,Low,75,No,No,Overdue
CUST10872,Ahmedabad,West,Home Loan,Business Owner,40,2108854,3769194,10,701,120,11.89,53838,295215,200.0,44,Medium,75,Yes,No,Overdue
CUST10873,Delhi,North,Business Loan,Self Employed,65,989359,3333737,7,751,10,11.78,58458,2560971,130.17,16,Low,50,No,No,Active
CUST10874,Kolkata,East,Personal Loan,Salaried,60,2392809,1482672,10,704,60,7.59,17669,3600867,41.18,27,Low,75,No,No,Overdue
CUST10875,Delhi,North,Home Loan,Self Employed,59,2381580,614174,15,788,0,15.12,8646,4264864,14.4,1,Low,50,No,No,Closed
CUST10876,Mumbai,West,Business Loan,Salaried,43,2399187,1672563,15,728,60,9.06,17024,6233635,26.83,24,Low,75,No,No,Overdue
CUST10877,Delhi,North,Personal Loan,Salaried,52,1674139,2578474,25,753,5,8.86,21392,779680,200.0,7,Low,50,No,No,Closed
CUST10878,Delhi,North,Personal Loan,Self Employed,53,1459356,2257928,20,757,120,11.45,24001,3931294,57.43,31,Medium,50,Yes,No,Active
CUST10879,Hyderabad,South,Personal Loan,Salaried,25,1970146,3821460,10,625,120,9.23,48886,3596436,106.26,57,Medium,100,Yes,No,Overdue
CUST10880,Hyderabad,South,Auto Loan,Self Employed,63,249518,2515596,10,703,0,13.51,38321,3570714,70.45,27,Low,75,No,No,Active
CUST10881,Hyderabad,South,Home Loan,Business Owner,54,356355,4455113,7,677,10,10.96,76189,3484634,127.85,33,Medium,75,No,No,Active
CUST10882,Chennai,South,Personal Loan,Business Owner,60,2096334,1463967,1,773,0,11.89,129996,5409351,27.06,3,Low,50,No,No,Active
CUST10883,Mumbai,West,Business Loan,Business Owner,31,300243,3437990,25,732,30,12.95,38645,6805751,50.52,29,Low,75,No,No,Active
CUST10884,Ahmedabad,West,Home Loan,Salaried,23,1187378,4777589,25,687,60,8.94,39897,1237087,200.0,38,Medium,75,No,No,Active
CUST10885,Ahmedabad,West,Auto Loan,Salaried,53,2027756,3301830,25,610,0,8.37,26299,1978649,166.87,28,Low,100,No,No,Closed
CUST10886,Hyderabad,South,Personal Loan,Self Employed,31,2299844,3461097,20,588,0,17.07,50952,5769537,59.99,35,Medium,100,No,No,Overdue
CUST10887,Kolkata,East,Education Loan,Salaried,36,1877818,1732978,30,722,30,11.7,17426,5614987,30.86,14,Low,75,No,No,Active
CUST10888,Chennai,South,Home Loan,Self Employed,38,2498620,3124126,3,650,5,11.45,102947,2884112,108.32,31,Medium,75,Yes,Yes,Default
CUST10889,Bengaluru,South,Business Loan,Self Employed,50,2357304,2669222,1,747,0,6.93,230873,3254534,82.02,10,Low,75,No,No,Overdue
CUST10890,Kolkata,East,Personal Loan,Self Employed,30,2281121,1985772,20,585,60,12.48,22533,4821571,41.19,41,Medium,100,No,No,Active
CUST10891,Pune,West,Home Loan,Salaried,38,1264309,4618672,15,812,0,13.15,58894,5129855,90.04,15,Low,50,No,No,Active
CUST10892,Pune,West,Home Loan,Salaried,58,221743,2472952,7,746,30,13.21,45271,1083685,200.0,32,Medium,75,No,No,Overdue
CUST10893,Kolkata,East,Home Loan,Salaried,39,1883057,3272018,30,707,0,14.98,41321,5552522,58.93,13,Low,75,No,No,Active
CUST10894,Hyderabad,South,Personal Loan,Salaried,56,350948,1911663,15,818,0,8.63,18971,1366528,139.89,20,Low,50,No,No,Closed
CUST10895,Bengaluru,South,Personal Loan,Business Owner,33,1073877,1101690,30,766,15,9.53,9288,2833304,38.88,7,Low,50,No,No,Closed
CUST10896,Bengaluru,South,Education Loan,Salaried,23,2297475,2960086,5,667,60,16.23,72346,2473139,119.69,30,Low,75,No,No,Active
CUST10897,Chennai,South,Personal Loan,Salaried,30,1507148,99768,25,705,0,17.87,1504,2603927,3.83,7,Low,75,No,No,Active
CUST10898,Bengaluru,South,Home Loan,Salaried,58,681793,3506000,30,563,120,8.13,26044,1385140,200.0,73,High,100,Yes,No,Active
CUST10899,Pune,West,Auto Loan,Self Employed,21,506284,3828271,2,774,90,12.47,181051,3567850,107.3,39,Medium,50,Yes,No,Active
CUST10900,Mumbai,West,Auto Loan,Self Employed,47,2010314,2313557,25,679,0,9.07,19526,1418167,163.14,15,Low,75,No,No,Active
CUST10901,Hyderabad,South,Home Loan,Salaried,28,2098837,2150326,25,562,0,7.22,15501,2561854,83.94,37,Medium,100,No,No,Overdue
CUST10902,Bengaluru,South,Home Loan,Salaried,62,448508,167769,7,617,5,10.41,2821,3212624,5.22,22,Low,100,No,No,Active
CUST10903,Chennai,South,Home Loan,Salaried,37,571011,347542,1,761,0,8.22,30267,1152007,30.17,12,Low,50,Yes,Yes,Default
CUST10904,Pune,West,Auto Loan,Salaried,29,1657141,2576297,15,813,90,15.02,36093,415162,200.0,25,Low,50,Yes,No,Active
CUST10905,Mumbai,West,Auto Loan,Self Employed,26,1884627,3331121,30,701,0,12.9,36589,1619884,200.0,14,Low,75,No,No,Closed
CUST10906,Delhi,North,Personal Loan,Self Employed,63,962259,978864,30,631,120,8.23,7340,3351066,29.21,47,Medium,100,Yes,No,Closed
CUST10907,Delhi,North,Education Loan,Salaried,45,1848462,4112834,5,601,5,6.61,80684,2905745,141.54,42,Medium,100,Yes,Yes,Default
CUST10908,Mumbai,West,Education Loan,Salaried,59,1950403,4643321,25,799,0,16.2,63827,4222042,109.98,10,Low,50,No,No,Closed
CUST10909,Pune,West,Auto Loan,Business Owner,48,356968,981775,10,731,5,8.61,12230,3547407,27.68,15,Low,75,No,No,Active
CUST10910,Chennai,South,Business Loan,Salaried,53,2334214,2516511,3,677,0,13.77,85728,4251457,59.19,25,Low,75,Yes,Yes,Default
CUST10911,Mumbai,West,Home Loan,Self Employed,57,915122,3345784,10,660,10,10.54,45221,3884036,86.14,30,Low,75,No,No,Closed
CUST10912,Hyderabad,South,Home Loan,Salaried,29,1456485,3021679,30,747,10,13.53,34682,4255313,71.01,11,Low,75,No,No,Active
CUST10913,Hyderabad,South,Home Loan,Salaried,38,686995,4184608,10,745,30,10.29,55974,6117250,68.41,27,Low,75,No,No,Closed
CUST10914,Delhi,North,Home Loan,Salaried,41,2365454,1298749,7,637,60,7.54,19946,2983130,43.54,37,Medium,100,No,No,Overdue
CUST10915,Bengaluru,South,Personal Loan,Salaried,22,2247790,2649098,2,620,5,9.18,121242,484469,200.0,25,Low,100,No,No,Active
CUST10916,Chennai,South,Business Loan,Business Owner,63,2252723,726337,30,624,30,8.76,5719,3842640,18.9,26,Low,100,No,No,Active
CUST10917,Delhi,North,Home Loan,Salaried,58,1213224,2073553,30,667,5,11.64,20756,3464143,59.86,25,Low,75,No,No,Overdue
CUST10918,Bengaluru,South,Home Loan,Salaried,60,745635,2146419,2,652,0,14.4,103462,4990533,43.01,26,Low,75,No,No,Closed
CUST10919,Bengaluru,South,Personal Loan,Salaried,56,707409,3792918,15,813,15,9.67,39997,4266246,88.91,23,Low,50,No,No,Active
CUST10920,Ahmedabad,West,Business Loan,Salaried,63,2360945,4336476,2,665,5,6.64,193448,2215217,195.76,21,Low,75,No,No,Active
CUST10921,Hyderabad,South,Personal Loan,Salaried,57,1781028,4915294,10,613,0,12.73,72610,1324453,200.0,32,Medium,100,No,No,Active
CUST10922,Pune,West,Personal Loan,Salaried,35,467635,594344,7,616,90,13.77,11063,4640743,12.81,44,Medium,100,Yes,No,Closed
CUST10923,Kolkata,East,Home Loan,Self Employed,48,763510,1237030,5,687,10,18.05,31446,3535054,34.99,23,Low,75,No,No,Overdue
CUST10924,Pune,West,Home Loan,Salaried,38,708036,1154315,15,572,30,13.57,15040,1568366,73.6,39,Medium,100,No,No,Active
CUST10925,Kolkata,East,Business Loan,Salaried,54,1779417,98639,20,696,15,12.15,1096,682286,14.46,11,Low,75,No,No,Active
CUST10926,Mumbai,West,Business Loan,Business Owner,42,764668,2600206,5,606,120,13.38,59670,684143,200.0,60,Medium,100,Yes,No,Active
CUST10927,Hyderabad,South,Home Loan,Salaried,31,2321483,646682,1,781,10,17.63,59174,607648,106.42,3,Low,50,No,No,Closed
CUST10928,Bengaluru,South,Business Loan,Business Owner,33,931393,4574105,1,708,30,16.44,415965,3516250,130.08,32,Medium,75,No,No,Active
CUST10929,Chennai,South,Auto Loan,Salaried,24,1873481,2960744,1,848,15,10.38,260820,4484735,66.02,9,Low,50,No,No,Active
CUST10930,Kolkata,East,Business Loan,Business Owner,42,1005992,1930164,1,684,120,9.35,169109,1397636,138.1,43,Medium,75,Yes,No,Active
CUST10931,Pune,West,Personal Loan,Self Employed,27,780198,4426751,7,481,0,9.65,72691,5988572,73.92,60,Medium,150,No,No,Closed
CUST10932,Bengaluru,South,Personal Loan,Business Owner,63,577891,2495738,5,802,0,12.55,56212,1529275,163.2,17,Low,50,No,No,Active
CUST10933,Kolkata,East,Personal Loan,Business Owner,44,680201,4919236,25,735,0,15.43,64653,6032500,81.55,22,Low,75,No,No,Active
CUST10934,Kolkata,East,Auto Loan,Salaried,24,1221566,430069,3,746,0,12.54,14396,1664069,25.84,7,Low,75,No,No,Overdue
CUST10935,Ahmedabad,West,Home Loan,Business Owner,48,1224863,4248440,15,630,0,7.31,38926,232321,200.0,32,Medium,100,No,No,Active
CUST10936,Kolkata,East,Home Loan,Salaried,35,1238644,2209020,20,697,60,15.18,29382,137837,200.0,28,Low,75,No,No,Active
CUST10937,Chennai,South,Personal Loan,Salaried,21,1067198,2491559,10,713,15,16.17,42001,444842,200.0,28,Low,75,Yes,Yes,Default
CUST10938,Hyderabad,South,Auto Loan,Salaried,23,1799282,2965751,30,683,0,9.97,25961,744067,200.0,17,Low,75,No,No,Active
CUST10939,Chennai,South,Home Loan,Salaried,34,2015295,160957,1,579,60,14.47,14487,2239031,7.19,38,Medium,100,No,No,Active
CUST10940,Delhi,North,Auto Loan,Salaried,58,1250913,4784071,20,850,15,11.62,51415,2107356,200.0,18,Low,50,No,No,Active
CUST10941,Bengaluru,South,Business Loan,Self Employed,21,427667,4363696,30,759,30,17.17,62815,5990842,72.84,26,Low,50,No,No,Closed
CUST10942,Hyderabad,South,Home Loan,Salaried,58,836521,4904487,3,729,0,16.64,173981,6071432,80.78,23,Low,75,No,No,Active
CUST10943,Ahmedabad,West,Auto Loan,Self Employed,58,1067099,2927668,20,792,30,12.81,33904,102903,200.0,22,Low,50,No,No,Overdue
CUST10944,Hyderabad,South,Personal Loan,Business Owner,41,1580791,856017,5,745,0,14.8,20275,415874,200.0,3,Low,75,No,No,Active
CUST10945,Hyderabad,South,Business Loan,Salaried,49,1597231,3430575,20,653,60,17.1,50581,4975279,68.95,36,Medium,75,No,No,Active
CUST10946,Pune,West,Home Loan,Salaried,25,1711181,911501,1,787,15,12.45,81178,1607850,56.69,5,Low,50,No,No,Closed
CUST10947,Hyderabad,South,Auto Loan,Salaried,30,587974,4510168,3,760,5,10.26,146082,2962906,152.22,31,Medium,50,Yes,Yes,Default
CUST10948,Ahmedabad,West,Education Loan,Salaried,48,313248,4525715,10,655,60,15.54,74519,1929827,200.0,47,Medium,75,No,No,Active
CUST10949,Chennai,South,Business Loan,Salaried,41,1331882,1245344,25,755,90,9.14,10571,4062175,30.66,27,Low,50,Yes,No,Overdue
CUST10950,Hyderabad,South,Auto Loan,Salaried,27,2441878,735328,2,683,120,11.16,34327,2671744,27.52,36,Medium,75,Yes,No,Active
CUST10951,Mumbai,West,Personal Loan,Salaried,23,1124131,466561,1,715,0,16.89,42528,1900600,24.55,7,Low,75,No,No,Active
CUST10952,Bengaluru,South,Auto Loan,Business Owner,65,880270,4295871,30,742,15,15.19,54972,3466420,123.93,24,Low,75,No,No,Active
CUST10953,Hyderabad,South,Business Loan,Self Employed,40,270417,3126263,3,796,10,11.35,102869,3506319,89.16,22,Low,50,No,No,Active
CUST10954,Bengaluru,South,Personal Loan,Salaried,39,608638,1819361,5,655,10,9.08,37838,1612850,112.8,28,Low,75,No,No,Active
CUST10955,Mumbai,West,Home Loan,Self Employed,55,1240560,4851436,7,726,120,10.77,82483,4530543,107.08,44,Medium,75,Yes,No,Active
CUST10956,Mumbai,West,Business Loan,Salaried,24,1317888,3810713,3,841,0,9.91,122800,1140170,200.0,12,Low,50,No,No,Active
CUST10957,Bengaluru,South,Auto Loan,Salaried,25,372458,674913,30,688,60,8.61,5242,350425,192.6,29,Low,75,No,No,Active
CUST10958,Kolkata,East,Auto Loan,Self Employed,21,704608,1571193,2,714,60,15.42,76496,6102910,25.74,32,Medium,75,No,No,Overdue
CUST10959,Delhi,North,Home Loan,Salaried,24,1715963,967999,2,841,10,9.52,44454,2075904,46.63,14,Low,50,Yes,Yes,Default
CUST10960,Pune,West,Auto Loan,Salaried,32,2103782,2978339,15,745,60,11.95,35649,2922329,101.92,19,Low,75,No,No,Closed
CUST10961,Kolkata,East,Personal Loan,Business Owner,47,595105,2083764,25,597,120,11.13,20619,502939,200.0,62,High,100,Yes,No,Active
CUST10962,Kolkata,East,Auto Loan,Business Owner,62,1588791,444768,30,644,60,18.28,6805,1222196,36.39,30,Low,100,No,No,Active
